# Wordlist

# META
@vowels:T V _

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	CUSTOMID	ALIGNMENT
841	52	stick	стап	stap	Macedonian	s t a p	3 1 7 1	ACYN	STAP	6	6.S.C 6.T.C 6.A.V 6.P.c	2.0 1.5 1.3 0.8	0	616	s t a p
842	52	stick	prut	prut	Serbo-Croatian Latin	p r u t	1 5 7 1	ACXN	PRYT	12	12.P.C 12.R.C 12.Y.V 12.T.c	2.0 1.5 1.5 0.8	0	622	p r u t
843	52	stick	прут	prut	Serbo-Croatian Cyrillic	p r u t	1 5 7 1	ACXN	PRYT	11	11.P.C 11.R.C 11.Y.V 11.T.c	2.0 1.5 1.5 0.8	0	622	p r u t
844	52	stick	palica	ˈpalʲitsa	Slovene	ˈp a lʲ i t s a	1 7 5 7 1 3 7	AXBYBCZ	PALITSA	14	14.P.C 14.A.V 14.L.C 14.I.V 14.T.C 14.S.C 14.A.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	0	619	ˈp a lʲ i t s a
846	52	stick	палка	ˈpalkə	Russian	ˈp a l k ə	1 7 5 1 7	AXMBZ	PALKE	9	9.P.C 9.A.V 9.L.c 9.K.C 9.E.V	2.0 1.5 1.1 1.75 0.8	0	614	ˈp a l k ə
#
2481	155	stone	stone	stəʊn	English	s t əʊ n	3 1 7 4	ACYN	STEN	4	4.S.C 4.T.C 4.E.V 4.N.c	2.0 1.5 1.3 0.8	0	626	s t əʊ n
2483	155	stone	kámen	ˈkamɛn	Czech	ˈk a m ɛ n	1 7 4 7 4	AXBYN	KAMEN	3	3.K.C 3.A.V 3.M.C 3.E.V 3.N.c	2.0 1.5 1.75 1.3 0.8	0	623	ˈk a m - ɛ n
2484	155	stone	kamień	ˈkãmʲjẽɲ	Polish	ˈk ã mʲ j ẽ ɲ	1 7 4 6 7 4	AXBCYN	KAMJEN	8	8.K.C 8.A.V 8.M.C 8.J.C 8.E.V 8.N.c	2.0 1.5 1.75 1.5 1.3 0.8	0	623	ˈk ã mʲ j ẽ ɲ
2485	155	stone	kameň	ˈkamɛɲ	Slovak	ˈk a m ɛ ɲ	1 7 4 7 4	AXBYN	KAMEN	13	13.K.C 13.A.V 13.M.C 13.E.V 13.N.c	2.0 1.5 1.75 1.3 0.8	0	623	ˈk a m - ɛ ɲ
2488	155	stone	камък	ˈkamək	Bulgarian	ˈk a m ə k	1 7 4 7 1	AXBYN	KAMEK	2	2.K.C 2.A.V 2.M.C 2.E.V 2.K.c	2.0 1.5 1.75 1.3 0.8	0	623	ˈk a m - ə k
2489	155	stone	камен	kâmeːn	Macedonian	k â m eː n	1 7 4 7 4	AXBYN	KAMEN	6	6.K.C 6.A.V 6.M.C 6.E.V 6.N.c	2.0 1.5 1.75 1.3 0.8	0	623	k â m - eː n
2490	155	stone	kamen	ˈkɒːmən	Serbo-Croatian Latin	ˈk ɒː m ə n	1 7 4 7 4	AXBYN	KOMEN	12	12.K.C 12.O.V 12.M.C 12.E.V 12.N.c	2.0 1.5 1.75 1.3 0.8	0	623	ˈk ɒː m - ə n
2491	155	stone	камен	kâmeːn	Serbo-Croatian Cyrillic	k â m eː n	1 7 4 7 4	AXBYN	KAMEN	11	11.K.C 11.A.V 11.M.C 11.E.V 11.N.c	2.0 1.5 1.75 1.3 0.8	0	623	k â m - eː n
2492	155	stone	kamen	ˈkɒːmən	Slovene	ˈk ɒː m ə n	1 7 4 7 4	AXBYN	KOMEN	14	14.K.C 14.O.V 14.M.C 14.E.V 14.N.c	2.0 1.5 1.75 1.3 0.8	0	623	ˈk ɒː m - ə n
2493	155	stone	камень	ˈkamʲɪnʲ	Belarusian	ˈk a mʲ ɪ nʲ	1 7 4 7 4	AXBYN	KAMIN	1	1.K.C 1.A.V 1.M.C 1.I.V 1.N.c	2.0 1.5 1.75 1.3 0.8	0	623	ˈk a mʲ - ɪ nʲ
2494	155	stone	камень	ˈkamʲɪnʲ	Russian	ˈk a mʲ ɪ nʲ	1 7 4 7 4	AXBYN	KAMIN	9	9.K.C 9.A.V 9.M.C 9.I.V 9.N.c	2.0 1.5 1.75 1.3 0.8	0	623	ˈk a mʲ - ɪ nʲ
#
3009	188	straight	straight	stɹeɪt	English	s t ɹ eɪ t	3 1 5 7 1	ACCYN	STRET	4	4.S.C 4.T.C 4.R.C 4.E.V 4.T.c	2.0 1.5 1.5 1.3 0.8	0	628	s t ɹ eɪ t
3012	188	straight	prosty	ɒsti	Polish	ɒ s t i	7 3 1 7	XMBZ	OSTI	8	8.O.V 8.S.c 8.T.C 8.I.V	1.5 1.1 1.75 0.8	0	631	ɒ s t i
3014	188	straight	rowny	ˈrownɨ	Lower Sorbian	ˈr o w n ɨ	5 7 6 4 7	AXMBZ	RUWNI	5	5.R.C 5.U.V 5.W.c 5.N.C 5.I.V	2.0 1.5 1.1 1.75 0.8	0	629	ˈr o w - n ɨ
3016	188	straight	прав	praf	Bulgarian	p r a f	1 5 7 3	ACXN	PRAB	2	2.P.C 2.R.C 2.A.V 2.B.c	2.0 1.5 1.5 0.8	0	627	p r a f - -
3017	188	straight	прав	praf	Macedonian	p r a f	1 5 7 3	ACXN	PRAB	6	6.P.C 6.R.C 6.A.V 6.B.c	2.0 1.5 1.5 0.8	0	627	p r a f - -
3018	188	straight	prav	prâʋ	Serbo-Croatian Latin	p r â ʋ	1 5 7 6	ACXN	PRAW	12	12.P.C 12.R.C 12.A.V 12.W.c	2.0 1.5 1.5 0.8	0	627	p r â ʋ - -
3019	188	straight	прав	praf	Serbo-Croatian Cyrillic	p r a f	1 5 7 3	ACXN	PRAB	11	11.P.C 11.R.C 11.A.V 11.B.c	2.0 1.5 1.5 0.8	0	627	p r a f - -
3020	188	straight	raven	ˈɹeɪvən	Slovene	ˈɹ eɪ v ə n	5 7 3 7 4	AXBYN	REBEN	14	14.R.C 14.E.V 14.B.C 14.E.V 14.N.c	2.0 1.5 1.75 1.3 0.8	0	629	ˈɹ eɪ v ə n -
3022	188	straight	прямой	prʲɪˈmoj	Russian	p rʲ ɪ ˈm o j	1 5 7 4 7 6	ACXBYN	PRIMUJ	9	9.P.C 9.R.C 9.I.V 9.M.C 9.U.V 9.J.c	2.0 1.5 1.5 1.75 1.3 0.8	0	627	p rʲ ɪ ˈm o j
#
2337	146	sun	sun	sʌn	English	s ʌ n	3 7 4	AXN	SEN	4	4.S.C 4.E.V 4.N.c	2.0 1.5 0.8	0	632	s - ʌ n - - -
2339	146	sun	slunce	ʹsluntsɛ	Czech	ʹs l u n t s ɛ	3 5 7 4 1 3 7	ACXMBCZ	SLYNTSE	3	3.S.C 3.L.C 3.Y.V 3.N.c 3.T.C 3.S.C 3.E.V	2.0 1.5 1.5 1.1 1.75 1.5 0.8	0	632	ʹs l u n t s ɛ
2340	146	sun	słońce	ˈswɔɲtsɛ	Polish	ˈs w ɔ ɲ t s ɛ	3 6 7 4 1 3 7	ACXMBCZ	SWUNTSE	8	8.S.C 8.W.C 8.U.V 8.N.c 8.T.C 8.S.C 8.E.V	2.0 1.5 1.5 1.1 1.75 1.5 0.8	0	632	ˈs w ɔ ɲ t s ɛ
2341	146	sun	slnko	ˈsɫŋkɔ	Slovak	ˈs ɫ ŋ k ɔ	3 5 4 1 7	AXMBZ	SLNKU	13	13.S.C 13.L.V 13.N.c 13.K.C 13.U.V	2.0 1.5 1.1 1.75 0.8	0	642	ˈs ɫ ŋ k ɔ
2342	146	sun	słyńco	ˈswɨnʲtsɔ	Lower Sorbian	ˈs w ɨ nʲ t s ɔ	3 6 7 4 1 3 7	ACXMBCZ	SWINTSU	5	5.S.C 5.W.C 5.I.V 5.N.c 5.T.C 5.S.C 5.U.V	2.0 1.5 1.5 1.1 1.75 1.5 0.8	0	632	ˈs w ɨ nʲ t s ɔ
2344	146	sun	слънце	ˈslɤntsɛ	Bulgarian	ˈs l ɤ n t s ɛ	3 5 7 4 1 3 7	ACXMBCZ	SLENTSE	2	2.S.C 2.L.C 2.E.V 2.N.c 2.T.C 2.S.C 2.E.V	2.0 1.5 1.5 1.1 1.75 1.5 0.8	0	632	ˈs l ɤ n t s ɛ
2345	146	sun	сонце	ˈsɔntsɛ	Macedonian	ˈs ɔ n t s ɛ	3 7 4 1 3 7	AXMBCZ	SUNTSE	6	6.S.C 6.U.V 6.N.c 6.T.C 6.S.C 6.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	632	ˈs - ɔ n t s ɛ
2346	146	sun	sunce	sûːntse	Serbo-Croatian Latin	s ûː n t s e	3 7 4 1 3 7	AXMBCZ	SYNTSE	12	12.S.C 12.Y.V 12.N.c 12.T.C 12.S.C 12.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	632	s - ûː n t s e
2347	146	sun	сунце	sûːntse	Serbo-Croatian Cyrillic	s ûː n t s e	3 7 4 1 3 7	AXMBCZ	SYNTSE	11	11.S.C 11.Y.V 11.N.c 11.T.C 11.S.C 11.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	632	s - ûː n t s e
2348	146	sun	sonce	ˈsóːntsɛ	Slovene	ˈs óː n t s ɛ	3 7 4 1 3 7	AXMBCZ	SUNTSE	14	14.S.C 14.U.V 14.N.c 14.T.C 14.S.C 14.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	632	ˈs - óː n t s ɛ
2350	146	sun	солнце	ˈsontsə	Russian	ˈs o n t s ə	3 7 4 1 3 7	AXMBCZ	SUNTSE	9	9.S.C 9.U.V 9.N.c 9.T.C 9.S.C 9.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	632	ˈs - o n t s ə
2351	146	sun	сонце	ˈsɔntsɛ	Rusyn	ˈs ɔ n t s ɛ	3 7 4 1 3 7	AXMBCZ	SUNTSE	10	10.S.C 10.U.V 10.N.c 10.T.C 10.S.C 10.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	632	ˈs - ɔ n t s ɛ
2352	146	sun	сонце	ˈsɔntsɛ	Ukrainian	ˈs ɔ n t s ɛ	3 7 4 1 3 7	AXMBCZ	SUNTSE	15	15.S.C 15.U.V 15.N.c 15.T.C 15.S.C 15.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	632	ˈs - ɔ n t s ɛ
#
1089	68	tail	tail	teɪl	English	t eɪ l	1 7 5	AXN	TEL	4	4.T.C 4.E.V 4.L.c	2.0 1.5 0.8	0	646	t eɪ l
1091	68	tail	ocas	ɔtsas	Czech	ɔ t s a s	7 1 3 7 3	XBCYN	UTSAS	3	3.U.V 3.T.C 3.S.C 3.A.V 3.S.c	1.5 1.75 1.5 1.3 0.8	0	645	ɔ t s a s
1092	68	tail	ogon	ˈɔɡɔn	Polish	ˈɔ ɡ ɔ n	7 1 7 4	XBYN	UKUN	8	8.U.V 8.K.C 8.U.V 8.N.c	1.5 1.75 1.3 0.8	0	647	ˈɔ ɡ ɔ n
1093	68	tail	chvost	ˈxvɔst	Slovak	ˈx v ɔ s t	3 3 7 3 1	ACYLN	GBUST	13	13.G.C 13.B.C 13.U.V 13.S.c 13.T.c	2.0 1.5 1.3 1.1 0.8	0	643	ˈx v ɔ s t
1094	68	tail	wogon	ˈɔɡɛn	Lower Sorbian	ˈɔ ɡ ɛ n	7 1 7 4	XBYN	UKEN	5	5.U.V 5.K.C 5.E.V 5.N.c	1.5 1.75 1.3 0.8	0	647	ˈɔ ɡ ɛ n
1096	68	tail	опашка	ˈɔpaʃka	Bulgarian	ˈɔ p a ʃ k a	7 1 7 3 1 7	XBYMBZ	UPASKA	2	2.U.V 2.P.C 2.A.V 2.S.c 2.K.C 2.A.V	1.5 1.75 1.3 1.1 1.75 0.8	0	644	ˈɔ p a ʃ k a
1097	68	tail	опашка	ˈɔpaʃka	Macedonian	ˈɔ p a ʃ k a	7 1 7 3 1 7	XBYMBZ	UPASKA	6	6.U.V 6.P.C 6.A.V 6.S.c 6.K.C 6.A.V	1.5 1.75 1.3 1.1 1.75 0.8	0	644	ˈɔ p a ʃ k a
1098	68	tail	rep	ɹɛp	Serbo-Croatian Latin	ɹ ɛ p	5 7 1	AXN	REP	12	12.R.C 12.E.V 12.P.c	2.0 1.5 0.8	0	651	ɹ ɛ p
1099	68	tail	реп	rʲep	Serbo-Croatian Cyrillic	rʲ e p	5 7 1	AXN	REP	11	11.R.C 11.E.V 11.P.c	2.0 1.5 0.8	0	651	rʲ e p
1100	68	tail	rep	ɹɛp	Slovene	ɹ ɛ p	5 7 1	AXN	REP	14	14.R.C 14.E.V 14.P.c	2.0 1.5 0.8	0	651	ɹ ɛ p
1101	68	tail	хвост	xvost	Belarusian	x v o s t	3 3 7 3 1	ACYLN	GBUST	1	1.G.C 1.B.C 1.U.V 1.S.c 1.T.c	2.0 1.5 1.3 1.1 0.8	0	643	x v o s t
1102	68	tail	хвост	xvost	Russian	x v o s t	3 3 7 3 1	ACYLN	GBUST	9	9.G.C 9.B.C 9.U.V 9.S.c 9.T.c	2.0 1.5 1.3 1.1 0.8	0	643	x v o s t
#
113	7	that	that	ˈðæt	English	ˈð æ t	3 7 1	AXN	DET	4	4.D.C 4.E.V 4.T.c	2.0 1.5 0.8	0	655	ˈð æ t -
114	7	that	тъ	tʼ	Old Church Slavonic	tʼ	1	A	T	7	7.T.C	2.0	0	652	tʼ - -
115	7	that	tamten	ˈtamtɛn	Czech	ˈt a m t ɛ n	1 7 4 1 7 4	AXMBYN	TAMTEN	3	3.T.C 3.A.V 3.M.c 3.T.C 3.E.V 3.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	654	ˈt a m t ɛ n
116	7	that	tamten	ˈtamtɛn	Polish	ˈt a m t ɛ n	1 7 4 1 7 4	AXMBYN	TAMTEN	8	8.T.C 8.A.V 8.M.c 8.T.C 8.E.V 8.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	654	ˈt a m t ɛ n
117	7	that	ten	tɛn	Slovak	t ɛ n	1 7 4	AXN	TEN	13	13.T.C 13.E.V 13.N.c	2.0 1.5 0.8	0	654	t ɛ - - - n
118	7	that	to	tuː	Lower Sorbian	t uː	1 7	AX	TY	5	5.T.C 5.Y.V	2.0 1.5	0	652	t uː -
120	7	that	онзи	ˈɔnzi	Bulgarian	ˈɔ n z i	7 4 3 7	XMBZ	UNSI	2	2.U.V 2.N.c 2.S.C 2.I.V	1.5 1.1 1.75 0.8	0	653	ˈɔ n z i
121	7	that	она	ɐˈna	Macedonian	ɐ ˈn a	7 4 7	XBZ	ENA	6	6.E.V 6.N.C 6.A.V	1.5 1.75 0.8	0	657	ɐ ˈn a
122	7	that	taj	tɑːdʒ	Serbo-Croatian Latin	t ɑː d ʒ	1 7 1 3	AXBC	TATS	12	12.T.C 12.A.V 12.T.C 12.S.C	2.0 1.5 1.75 1.5	0	655	t ɑː d ʒ
123	7	that	тај	tâːj	Serbo-Croatian Cyrillic	t âː j	1 7 6	AXN	TAJ	11	11.T.C 11.A.V 11.J.c	2.0 1.5 0.8	0	652	t âː j
124	7	that	tisti	ˈtíːsti	Slovene	ˈt íː s t i	1 7 3 1 7	AXMBZ	TISTI	14	14.T.C 14.I.V 14.S.c 14.T.C 14.I.V	2.0 1.5 1.1 1.75 0.8	0	654	ˈt íː s t i -
125	7	that	той	tɔj	Belarusian	t ɔ j	1 7 6	AXN	TUJ	1	1.T.C 1.U.V 1.J.c	2.0 1.5 0.8	0	652	t ɔ j
126	7	that	тот	tot	Russian	t o t	1 7 1	AXN	TUT	9	9.T.C 9.U.V 9.T.c	2.0 1.5 0.8	0	655	t o t -
128	7	that	той	tɔj	Ukrainian	t ɔ j	1 7 6	AXN	TUJ	15	15.T.C 15.U.V 15.J.c	2.0 1.5 0.8	0	652	t ɔ j
#
145	9	there	there	ðɛəɹ	English	ð ɛə ɹ	3 7 5	AXN	DER	4	4.D.C 4.E.V 4.R.c	2.0 1.5 0.8	0	661	ð ɛə ɹ
147	9	there	tam	tam	Czech	t a m	1 7 4	AXN	TAM	3	3.T.C 3.A.V 3.M.c	2.0 1.5 0.8	0	658	t a m -
148	9	there	tam	tam	Polish	t a m	1 7 4	AXN	TAM	8	8.T.C 8.A.V 8.M.c	2.0 1.5 0.8	0	658	t a m -
149	9	there	tam	tam	Slovak	t a m	1 7 4	AXN	TAM	13	13.T.C 13.A.V 13.M.c	2.0 1.5 0.8	0	658	t a m -
150	9	there	tam	tam	Lower Sorbian	t a m	1 7 4	AXN	TAM	5	5.T.C 5.A.V 5.M.c	2.0 1.5 0.8	0	658	t a m -
151	9	there	tam	tam	Upper Sorbian	t a m	1 7 4	AXN	TAM	16	16.T.C 16.A.V 16.M.c	2.0 1.5 0.8	0	658	t a m -
152	9	there	там	tam	Bulgarian	t a m	1 7 4	AXN	TAM	2	2.T.C 2.A.V 2.M.c	2.0 1.5 0.8	0	658	t a m -
153	9	there	таму	ˈtamu	Macedonian	ˈt a m u	1 7 4 7	AXBZ	TAMY	6	6.T.C 6.A.V 6.M.C 6.Y.V	2.0 1.5 1.75 0.8	0	658	ˈt a m u
154	9	there	tamo	tâmo	Serbo-Croatian Latin	t â m o	1 7 4 7	AXBZ	TAMU	12	12.T.C 12.A.V 12.M.C 12.U.V	2.0 1.5 1.75 0.8	0	658	t â m o
155	9	there	тамо	tâmo	Serbo-Croatian Cyrillic	t â m o	1 7 4 7	AXBZ	TAMU	11	11.T.C 11.A.V 11.M.C 11.U.V	2.0 1.5 1.75 0.8	0	658	t â m o
156	9	there	tam	tam	Slovene	t a m	1 7 4	AXN	TAM	14	14.T.C 14.A.V 14.M.c	2.0 1.5 0.8	0	658	t a m -
157	9	there	там	tam	Belarusian	t a m	1 7 4	AXN	TAM	1	1.T.C 1.A.V 1.M.c	2.0 1.5 0.8	0	658	t a m -
158	9	there	там	tam	Russian	t a m	1 7 4	AXN	TAM	9	9.T.C 9.A.V 9.M.c	2.0 1.5 0.8	0	658	t a m -
159	9	there	там	tam	Rusyn	t a m	1 7 4	AXN	TAM	10	10.T.C 10.A.V 10.M.c	2.0 1.5 0.8	0	658	t a m -
160	9	there	там	tam	Ukrainian	t a m	1 7 4	AXN	TAM	15	15.T.C 15.A.V 15.M.c	2.0 1.5 0.8	0	658	t a m -
#
81	5	they	they	ðeɪ	English	ð eɪ	3 7	AX	DE	4	4.D.C 4.E.V	2.0 1.5	0	662	ð eɪ
82	5	they	они	ɐˈnʲi	Old Church Slavonic	ɐ ˈnʲ i	7 4 7	XBZ	ENI	7	7.E.V 7.N.C 7.I.V	1.5 1.75 0.8	0	663	- ɐ ˈnʲ i
83	5	they	oni	ˈoʊniː	Czech	ˈoʊ n iː	7 4 7	XBZ	UNI	3	3.U.V 3.N.C 3.I.V	1.5 1.75 0.8	0	663	- ˈoʊ n iː
84	5	they	oni	ˈoʊniː	Polish	ˈoʊ n iː	7 4 7	XBZ	UNI	8	8.U.V 8.N.C 8.I.V	1.5 1.75 0.8	0	663	- ˈoʊ n iː
85	5	they	oni	ˈoʊniː	Slovak	ˈoʊ n iː	7 4 7	XBZ	UNI	13	13.U.V 13.N.C 13.I.V	1.5 1.75 0.8	0	663	- ˈoʊ n iː
86	5	they	wóni	ˈwɨnʲi	Lower Sorbian	ˈw ɨ nʲ i	6 7 4 7	AXBZ	WINI	5	5.W.C 5.I.V 5.N.C 5.I.V	2.0 1.5 1.75 0.8	0	663	ˈw ɨ nʲ i
88	5	they	те	tɛ	Bulgarian	t ɛ	1 7	AX	TE	2	2.T.C 2.E.V	2.0 1.5	0	662	t ɛ
89	5	they	тие	tiɛ	Macedonian	t iɛ	1 7	AX	TI	6	6.T.C 6.I.V	2.0 1.5	0	662	t iɛ
90	5	they	oni	ˈoʊniː	Serbo-Croatian Latin	ˈoʊ n iː	7 4 7	XBZ	UNI	12	12.U.V 12.N.C 12.I.V	1.5 1.75 0.8	0	663	- ˈoʊ n iː
91	5	they	они	ɐˈnʲi	Serbo-Croatian Cyrillic	ɐ ˈnʲ i	7 4 7	XBZ	ENI	11	11.E.V 11.N.C 11.I.V	1.5 1.75 0.8	0	663	- ɐ ˈnʲ i
92	5	they	oni	ˈoʊniː	Slovene	ˈoʊ n iː	7 4 7	XBZ	UNI	14	14.U.V 14.N.C 14.I.V	1.5 1.75 0.8	0	663	- ˈoʊ n iː
94	5	they	они	ɐˈnʲi	Russian	ɐ ˈnʲ i	7 4 7	XBZ	ENI	9	9.E.V 9.N.C 9.I.V	1.5 1.75 0.8	0	663	- ɐ ˈnʲ i
95	5	they	они	ɐˈnʲi	Rusyn	ɐ ˈnʲ i	7 4 7	XBZ	ENI	10	10.E.V 10.N.C 10.I.V	1.5 1.75 0.8	0	663	- ɐ ˈnʲ i
96	5	they	вони	ˈvonʲɪ	Ukrainian	ˈv o nʲ ɪ	3 7 4 7	AXBZ	BUNI	15	15.B.C 15.U.V 15.N.C 15.I.V	2.0 1.5 1.75 0.8	0	663	ˈv o nʲ ɪ
#
465	29	thick	thick	θɪk	English	θ ɪ k	3 7 1	AXN	DIK	4	4.D.C 4.I.V 4.K.c	2.0 1.5 0.8	0	665	θ ɪ k
468	29	thick	tłusty	ˈtwustɨ	Polish	ˈt w u s t ɨ	1 6 7 3 1 7	ACXMBZ	TWYSTI	8	8.T.C 8.W.C 8.Y.V 8.S.c 8.T.C 8.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	666	ˈt w u - s t ɨ -
469	29	thick	tlstý	ˈtɫstiː	Slovak	ˈt ɫ s t iː	1 5 3 1 7	AXMBZ	TLSTI	13	13.T.C 13.L.V 13.S.c 13.T.C 13.I.V	2.0 1.5 1.1 1.75 0.8	0	666	ˈt - - ɫ s t iː -
470	29	thick	tłusty	ˈtwustɨ	Lower Sorbian	ˈt w u s t ɨ	1 6 7 3 1 7	ACXMBZ	TWYSTI	5	5.T.C 5.W.C 5.Y.V 5.S.c 5.T.C 5.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	666	ˈt w u - s t ɨ -
472	29	thick	дебел	dɛˈbɛl	Bulgarian	d ɛ ˈb ɛ l	1 7 1 7 5	AXBYN	TEPEL	2	2.T.C 2.E.V 2.P.C 2.E.V 2.L.c	2.0 1.5 1.75 1.3 0.8	0	664	d ɛ ˈb ɛ l
473	29	thick	дебел	dɛˈbɛl	Macedonian	d ɛ ˈb ɛ l	1 7 1 7 5	AXBYN	TEPEL	6	6.T.C 6.E.V 6.P.C 6.E.V 6.L.c	2.0 1.5 1.75 1.3 0.8	0	664	d ɛ ˈb ɛ l
474	29	thick	debeo	ˈdeːbeoː	Serbo-Croatian Latin	ˈd eː b eoː	1 7 1 7	AXBZ	TEPE	12	12.T.C 12.E.V 12.P.C 12.E.V	2.0 1.5 1.75 0.8	0	664	ˈd eː b eoː -
475	29	thick	дебео	děbeo	Serbo-Croatian Cyrillic	d ě b eo	1 7 1 7	AXBZ	TEPE	11	11.T.C 11.E.V 11.P.C 11.E.V	2.0 1.5 1.75 0.8	0	664	d ě b eo -
476	29	thick	debel	ˈdɛːbɛw	Slovene	ˈd ɛː b ɛ w	1 7 1 7 6	AXBYN	TEPEW	14	14.T.C 14.E.V 14.P.C 14.E.V 14.W.c	2.0 1.5 1.75 1.3 0.8	0	664	ˈd ɛː b ɛ w
478	29	thick	толстый	ˈtolstɨj	Russian	ˈt o l s t ɨ j	1 7 5 3 1 7 6	AXLMBYN	TULSTIJ	9	9.T.C 9.U.V 9.L.c 9.S.c 9.T.C 9.I.V 9.J.c	2.0 1.5 1.1 1.1 1.75 1.3 0.8	0	666	ˈt - o l s t ɨ j
#
545	34	thin	thin	ˈθɪn	English	ˈθ ɪ n	3 7 4	AXN	DIN	4	4.D.C 4.I.V 4.N.c	2.0 1.5 0.8	0	669	ˈθ ɪ n
547	34	thin	tenký	ˈcɛŋkɔ	Czech	ˈc ɛ ŋ k ɔ	1 7 4 1 7	AXMBZ	CENKU	3	3.C.C 3.E.V 3.N.c 3.K.C 3.U.V	2.0 1.5 1.1 1.75 0.8	0	668	ˈc - ɛ ŋ - k ɔ -
548	34	thin	cienki	ˈtɕɛnkʲi	Polish	ˈt ɕ ɛ n kʲ i	1 3 7 4 1 7	ACXMBZ	TSENKI	8	8.T.C 8.S.C 8.E.V 8.N.c 8.K.C 8.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	668	ˈt ɕ ɛ n - kʲ i -
549	34	thin	tenký	ˈcɛŋkɔ	Slovak	ˈc ɛ ŋ k ɔ	1 7 4 1 7	AXMBZ	CENKU	13	13.C.C 13.E.V 13.N.c 13.K.C 13.U.V	2.0 1.5 1.1 1.75 0.8	0	668	ˈc - ɛ ŋ - k ɔ -
550	34	thin	śańki	ˈɕaŋʲkʲi	Lower Sorbian	ˈɕ a ŋʲ kʲ i	3 7 4 1 7	AXMBZ	SANKI	5	5.S.C 5.A.V 5.N.c 5.K.C 5.I.V	2.0 1.5 1.1 1.75 0.8	0	668	ˈɕ - a ŋʲ - kʲ i -
552	34	thin	тънък	ˈtɤnək	Bulgarian	ˈt ɤ n ə k	1 7 4 7 1	AXBYN	TENEK	2	2.T.C 2.E.V 2.N.C 2.E.V 2.K.c	2.0 1.5 1.75 1.3 0.8	0	668	ˈt - ɤ n ə k - -
553	34	thin	тенок	ˈtɛnɔk	Macedonian	ˈt ɛ n ɔ k	1 7 4 7 1	AXBYN	TENUK	6	6.T.C 6.E.V 6.N.C 6.U.V 6.K.c	2.0 1.5 1.75 1.3 0.8	0	668	ˈt - ɛ n ɔ k - -
554	34	thin	tanak	tanaʔ	Serbo-Croatian Latin	t a n a ʔ	1 7 4 7 1	AXBYN	TANAH	12	12.T.C 12.A.V 12.N.C 12.A.V 12.H.c	2.0 1.5 1.75 1.3 0.8	0	668	t - a n a ʔ - -
555	34	thin	танак	tânak	Serbo-Croatian Cyrillic	t â n a k	1 7 4 7 1	AXBYN	TANAK	11	11.T.C 11.A.V 11.N.C 11.A.V 11.K.c	2.0 1.5 1.75 1.3 0.8	0	668	t - â n a k - -
558	34	thin	тонкий	ˈtonkʲɪj	Russian	ˈt o n kʲ ɪ j	1 7 4 1 7 6	AXMBYN	TUNKIJ	9	9.T.C 9.U.V 9.N.c 9.K.C 9.I.V 9.J.c	2.0 1.5 1.1 1.75 1.3 0.8	0	668	ˈt - o n - kʲ ɪ j
560	34	thin	тонкий	ˈtonkʲɪj	Ukrainian	ˈt o n kʲ ɪ j	1 7 4 1 7 6	AXMBYN	TUNKIJ	15	15.T.C 15.U.V 15.N.c 15.K.C 15.I.V 15.J.c	2.0 1.5 1.1 1.75 1.3 0.8	0	668	ˈt - o n - kʲ ɪ j
#
97	6	this	this	ðɪs	English	ð ɪ s	3 7 3	AXN	DIS	4	4.D.C 4.I.V 4.S.c	2.0 1.5 0.8	0	670	ð ɪ s -
99	6	this	tento	ˈtɛnto	Czech	ˈt ɛ n t o	1 7 4 1 7	AXMBZ	TENTU	3	3.T.C 3.E.V 3.N.c 3.T.C 3.U.V	2.0 1.5 1.1 1.75 0.8	0	671	- ˈt ɛ n t o
100	6	this	ten	tɛn	Polish	t ɛ n	1 7 4	AXN	TEN	8	8.T.C 8.E.V 8.N.c	2.0 1.5 0.8	0	671	- t ɛ n - -
101	6	this	tento	ˈtɛnto	Slovak	ˈt ɛ n t o	1 7 4 1 7	AXMBZ	TENTU	13	13.T.C 13.E.V 13.N.c 13.T.C 13.U.V	2.0 1.5 1.1 1.75 0.8	0	671	- ˈt ɛ n t o
102	6	this	to	tuː	Lower Sorbian	t uː	1 7	AX	TY	5	5.T.C 5.Y.V	2.0 1.5	1	671	- t uː - - -
103	6	this	tón	tʰouːn	Upper Sorbian	tʰ ouː n	1 7 4	AXN	TUN	16	16.T.C 16.U.V 16.N.c	2.0 1.5 0.8	0	671	- tʰ ouː n - -
