# Wordlist

# META
@vowels:T V _

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	CUSTOMID	ALIGNMENT
783	48	snake	гад	ɡat	Rusyn	ɡ a t	1 7 1	AXN	gat	10	10.g.C 10.a.V 10.t.c	2.0 1.5 0.8	0	631	ɡ a t - -
784	48	snake	гадюка	ɡɐˈdʲukə	Ukrainian	ɡ ɐ ˈdʲ u k ə	1 7 1 7 1 7	AXBYBZ	gadukI	15	15.g.C 15.a.V 15.d.C 15.u.V 15.k.C 15.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	636	ɡ ɐ ˈdʲ u k ə
#
2609	163	snow	snow	snəʊ	English	s n əʊ	3 4 7	ACX	snI	4	4.s.C 4.n.C 4.I.V	2.0 1.5 1.5	0	637	s n əʊ -
2610	163	snow	снѣгъ	sʲnʲek	Old Church Slavonic	sʲ nʲ e k	3 4 7 1	ACXN	snek	7	7.s.C 7.n.C 7.e.V 7.k.c	2.0 1.5 1.5 0.8	0	637	sʲ nʲ e k
2611	163	snow	sníh	sɲiːx	Czech	s ɲ iː x	3 4 7 3	ACXN	sHix	3	3.s.C 3.H.C 3.i.V 3.x.c	2.0 1.5 1.5 0.8	0	637	s ɲ iː x
2612	163	snow	śnieg	ɕɲɛk	Polish	ɕ ɲ ɛ k	3 4 7 1	ACXN	SHEk	8	8.S.C 8.H.C 8.E.V 8.k.c	2.0 1.5 1.5 0.8	0	637	ɕ ɲ ɛ k
2613	163	snow	sneh	ˈsɲɛx	Slovak	ˈs ɲ ɛ x	3 4 7 3	ACXN	sHEx	13	13.s.C 13.H.C 13.E.V 13.x.c	2.0 1.5 1.5 0.8	0	637	ˈs ɲ ɛ x
2614	163	snow	sněg	snʲiɪk	Lower Sorbian	s nʲ iɪ k	3 4 7 1	ACXN	snik	5	5.s.C 5.n.C 5.i.V 5.k.c	2.0 1.5 1.5 0.8	0	637	s nʲ iɪ k
2616	163	snow	сняг	snʲak	Bulgarian	s nʲ a k	3 4 7 1	ACXN	snak	2	2.s.C 2.n.C 2.a.V 2.k.c	2.0 1.5 1.5 0.8	0	637	s nʲ a k
2617	163	snow	снег	sʲnʲek	Macedonian	sʲ nʲ e k	3 4 7 1	ACXN	snek	6	6.s.C 6.n.C 6.e.V 6.k.c	2.0 1.5 1.5 0.8	0	637	sʲ nʲ e k
2618	163	snow	sneg	ˈsnéːk	Serbo-Croatian Latin	ˈs n éː k	3 4 7 1	ACXN	snek	12	12.s.C 12.n.C 12.e.V 12.k.c	2.0 1.5 1.5 0.8	0	637	ˈs n éː k
2619	163	snow	снег	sʲnʲek	Serbo-Croatian Cyrillic	sʲ nʲ e k	3 4 7 1	ACXN	snek	11	11.s.C 11.n.C 11.e.V 11.k.c	2.0 1.5 1.5 0.8	0	637	sʲ nʲ e k
2620	163	snow	sneg	ˈsnéːk	Slovene	ˈs n éː k	3 4 7 1	ACXN	snek	14	14.s.C 14.n.C 14.e.V 14.k.c	2.0 1.5 1.5 0.8	0	637	ˈs n éː k
2621	163	snow	снег	sʲnʲek	Belarusian	sʲ nʲ e k	3 4 7 1	ACXN	snek	1	1.s.C 1.n.C 1.e.V 1.k.c	2.0 1.5 1.5 0.8	0	637	sʲ nʲ e k
2622	163	snow	снег	sʲnʲek	Russian	sʲ nʲ e k	3 4 7 1	ACXN	snek	9	9.s.C 9.n.C 9.e.V 9.k.c	2.0 1.5 1.5 0.8	0	637	sʲ nʲ e k
2624	163	snow	сніг	ˈsʲnʲiɦ	Ukrainian	ˈsʲ nʲ i ɦ	3 4 7 3	ACXN	snih	15	15.s.C 15.n.C 15.i.V 15.h.c	2.0 1.5 1.5 0.8	0	637	ˈsʲ nʲ i ɦ
#
289	18	some	some	sʌm	English	s ʌ m	3 7 4	AXN	som	4	4.s.C 4.o.V 4.m.c	2.0 1.5 0.8	0	639	s ʌ m
291	18	some	několik	ˈɲɛkolɪk	Czech	ˈɲ ɛ k o l ɪ k	4 7 1 7 5 7 1	AXBYBYN	HEkolik	3	3.H.C 3.E.V 3.k.C 3.o.V 3.l.C 3.i.V 3.k.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	638	ˈɲ ɛ - k o - - l ɪ k -
292	18	some	trochę	ˈtrɔxɛ	Polish	ˈt r ɔ x ɛ	1 5 7 3 7	ACXBZ	troxE	8	8.t.C 8.r.C 8.o.V 8.x.C 8.E.V	2.0 1.5 1.5 1.75 0.8	0	642	ˈt r ɔ x ɛ
293	18	some	niekoľko	ˈɲiɛkɔʎkɔ	Slovak	ˈɲ iɛ k ɔ ʎ k ɔ	4 7 1 7 5 1 7	AXBYMBZ	Hikolko	13	13.H.C 13.i.V 13.k.C 13.o.V 13.l.c 13.k.C 13.o.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	638	ˈɲ iɛ - k ɔ - - ʎ - k ɔ
294	18	some	někotary	ˈnʲiɪkɔtarɨ	Lower Sorbian	ˈnʲ iɪ k ɔ t a r ɨ	4 7 1 7 1 7 5 7	AXBYBYBZ	nikotarI	5	5.n.C 5.i.V 5.k.C 5.o.V 5.t.C 5.a.V 5.r.C 5.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	638	ˈnʲ iɪ - k ɔ t a r - - ɨ
297	18	some	неколку	ˈnɛkɔlku	Macedonian	ˈn ɛ k ɔ l k u	4 7 1 7 5 1 7	AXBYMBZ	nEkolku	6	6.n.C 6.E.V 6.k.C 6.o.V 6.l.c 6.k.C 6.u.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	638	ˈn ɛ - k ɔ - - l - k u
298	18	some	nekoliko	nêkoliko	Serbo-Croatian Latin	n ê k o l i k o	4 7 1 7 5 7 1 7	AXBYBYBZ	nekoliko	12	12.n.C 12.e.V 12.k.C 12.o.V 12.l.C 12.i.V 12.k.C 12.o.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	638	n ê - k o - - l i k o
299	18	some	неколико	nêkoliko	Serbo-Croatian Cyrillic	n ê k o l i k o	4 7 1 7 5 7 1 7	AXBYBYBZ	nekoliko	11	11.n.C 11.e.V 11.k.C 11.o.V 11.l.C 11.i.V 11.k.C 11.o.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	638	n ê - k o - - l i k o
300	18	some	nekoliko	nêkoliko	Slovene	n ê k o l i k o	4 7 1 7 5 7 1 7	AXBYBYBZ	nekoliko	14	14.n.C 14.e.V 14.k.C 14.o.V 14.l.C 14.i.V 14.k.C 14.o.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	638	n ê - k o - - l i k o
302	18	some	несколько	ˈnʲeskəlʲkə	Russian	ˈnʲ e s k ə lʲ k ə	4 7 3 1 7 5 1 7	AXMBYMBZ	neskIlkI	9	9.n.C 9.e.V 9.s.c 9.k.C 9.I.V 9.l.c 9.k.C 9.I.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	0	638	ˈnʲ e s k ə - - lʲ - k ə
#
2369	148	star	star	stɑɹ	English	s t ɑ ɹ	3 1 7 5	ACYN	stor	4	4.s.C 4.t.C 4.o.V 4.r.c	2.0 1.5 1.3 0.8	0	645	s t ɑ ɹ
2371	148	star	hvězda	ʹɦvjɛzda	Czech	ʹɦ v j ɛ z d a	3 3 6 7 3 1 7	ACCYMBZ	hvyEzda	3	3.h.C 3.v.C 3.y.C 3.E.V 3.z.c 3.d.C 3.a.V	2.0 1.5 1.5 1.3 1.1 1.75 0.8	0	644	- ʹɦ v j ɛ z d a
2372	148	star	gwiazda	ˈɡvʲazda	Polish	ˈɡ vʲ a z d a	1 3 7 3 1 7	ACXMBZ	gvazda	8	8.g.C 8.v.C 8.a.V 8.z.c 8.d.C 8.a.V	2.0 1.5 1.5 1.1 1.75 0.8	0	644	- ˈɡ vʲ - a z d a
2373	148	star	hviezda	ˈɦviɛzda	Slovak	ˈɦ v iɛ z d a	3 3 7 3 1 7	ACYMBZ	hvizda	13	13.h.C 13.v.C 13.i.V 13.z.c 13.d.C 13.a.V	2.0 1.5 1.3 1.1 1.75 0.8	0	644	- ˈɦ v - iɛ z d a
2374	148	star	gwězda	ˈɡvʲiɪzda	Lower Sorbian	ˈɡ vʲ iɪ z d a	1 3 7 3 1 7	ACXMBZ	gvizda	5	5.g.C 5.v.C 5.i.V 5.z.c 5.d.C 5.a.V	2.0 1.5 1.5 1.1 1.75 0.8	0	644	- ˈɡ vʲ - iɪ z d a
2376	148	star	звезда	zvɛzˈda	Bulgarian	z v ɛ z ˈd a	3 3 7 3 1 7	ACYMBZ	zvEzda	2	2.z.C 2.v.C 2.E.V 2.z.c 2.d.C 2.a.V	2.0 1.5 1.3 1.1 1.75 0.8	0	644	- z v - ɛ z ˈd a
2377	148	star	ѕвезда	ˈdzvɛzda	Macedonian	ˈd z v ɛ z d a	1 3 3 7 3 1 7	ACBXMBZ	dzvEzda	6	6.d.C 6.z.C 6.v.C 6.E.V 6.z.c 6.d.C 6.a.V	2.0 1.5 1.75 1.5 1.1 1.75 0.8	0	644	ˈd z v - ɛ z d a
2378	148	star	zvezda	zʋěːzda	Serbo-Croatian Latin	z ʋ ěː z d a	3 6 7 3 1 7	ACXMBZ	zwezda	12	12.z.C 12.w.C 12.e.V 12.z.c 12.d.C 12.a.V	2.0 1.5 1.5 1.1 1.75 0.8	0	644	- z ʋ - ěː z d a
2379	148	star	звезда	zvɛzˈda	Serbo-Croatian Cyrillic	z v ɛ z ˈd a	3 3 7 3 1 7	ACYMBZ	zvEzda	11	11.z.C 11.v.C 11.E.V 11.z.c 11.d.C 11.a.V	2.0 1.5 1.3 1.1 1.75 0.8	0	644	- z v - ɛ z ˈd a
2380	148	star	zvezda	zʋěːzda	Slovene	z ʋ ěː z d a	3 6 7 3 1 7	ACXMBZ	zwezda	14	14.z.C 14.w.C 14.e.V 14.z.c 14.d.C 14.a.V	2.0 1.5 1.5 1.1 1.75 0.8	0	644	- z ʋ - ěː z d a
2382	148	star	звезда	zvɛzˈda	Russian	z v ɛ z ˈd a	3 3 7 3 1 7	ACYMBZ	zvEzda	9	9.z.C 9.v.C 9.E.V 9.z.c 9.d.C 9.a.V	2.0 1.5 1.3 1.1 1.75 0.8	0	644	- z v - ɛ z ˈd a
#
833	52	stick	stick	stɪk	English	s t ɪ k	3 1 7 1	ACYN	stik	4	4.s.C 4.t.C 4.i.V 4.k.c	2.0 1.5 1.3 0.8	0	648	s t ɪ k
834	52	stick	палица	ˈpalʲɪtsə	Old Church Slavonic	ˈp a lʲ ɪ t s ə	1 7 5 7 1 3 7	AXBYBCZ	palitsI	7	7.p.C 7.a.V 7.l.C 7.i.V 7.t.C 7.s.C 7.I.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	0	651	ˈp a lʲ ɪ t s ə
835	52	stick	hůl	ɦuːl	Czech	ɦ uː l	3 7 5	AXN	hul	3	3.h.C 3.u.V 3.l.c	2.0 1.5 0.8	0	647	ɦ uː l
836	52	stick	patyk	ˈpatɨk	Polish	ˈp a t ɨ k	1 7 1 7 1	AXBYN	patIk	8	8.p.C 8.a.V 8.t.C 8.I.V 8.k.c	2.0 1.5 1.75 1.3 0.8	0	652	ˈp a t ɨ k
837	52	stick	palica	ˈpalʲitsa	Slovak	ˈp a lʲ i t s a	1 7 5 7 1 3 7	AXBYBCZ	palitsa	13	13.p.C 13.a.V 13.l.C 13.i.V 13.t.C 13.s.C 13.a.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	0	651	ˈp a lʲ i t s a
838	52	stick	kij	kij	Lower Sorbian	k i j	1 7 6	AXN	kiy	5	5.k.C 5.i.V 5.y.c	2.0 1.5 0.8	0	649	k i j
839	52	stick	kij	kij	Upper Sorbian	k i j	1 7 6	AXN	kiy	16	16.k.C 16.i.V 16.y.c	2.0 1.5 0.8	0	649	k i j
840	52	stick	палка	ˈpalkə	Bulgarian	ˈp a l k ə	1 7 5 1 7	AXMBZ	palkI	2	2.p.C 2.a.V 2.l.c 2.k.C 2.I.V	2.0 1.5 1.1 1.75 0.8	0	646	ˈp a l k ə
841	52	stick	стап	stap	Macedonian	s t a p	3 1 7 1	ACYN	stap	6	6.s.C 6.t.C 6.a.V 6.p.c	2.0 1.5 1.3 0.8	0	648	s t a p
842	52	stick	prut	prut	Serbo-Croatian Latin	p r u t	1 5 7 1	ACXN	prut	12	12.p.C 12.r.C 12.u.V 12.t.c	2.0 1.5 1.5 0.8	0	654	p r u t
843	52	stick	прут	prut	Serbo-Croatian Cyrillic	p r u t	1 5 7 1	ACXN	prut	11	11.p.C 11.r.C 11.u.V 11.t.c	2.0 1.5 1.5 0.8	0	654	p r u t
844	52	stick	palica	ˈpalʲitsa	Slovene	ˈp a lʲ i t s a	1 7 5 7 1 3 7	AXBYBCZ	palitsa	14	14.p.C 14.a.V 14.l.C 14.i.V 14.t.C 14.s.C 14.a.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	0	651	ˈp a lʲ i t s a
846	52	stick	палка	ˈpalkə	Russian	ˈp a l k ə	1 7 5 1 7	AXMBZ	palkI	9	9.p.C 9.a.V 9.l.c 9.k.C 9.I.V	2.0 1.5 1.1 1.75 0.8	0	646	ˈp a l k ə
#
2481	155	stone	stone	stəʊn	English	s t əʊ n	3 1 7 4	ACYN	stIn	4	4.s.C 4.t.C 4.I.V 4.n.c	2.0 1.5 1.3 0.8	0	658	s t əʊ n
2483	155	stone	kámen	ˈkamɛn	Czech	ˈk a m ɛ n	1 7 4 7 4	AXBYN	kamEn	3	3.k.C 3.a.V 3.m.C 3.E.V 3.n.c	2.0 1.5 1.75 1.3 0.8	0	656	ˈk a m - ɛ n
2484	155	stone	kamień	ˈkãmʲjẽɲ	Polish	ˈk ã mʲ j ẽ ɲ	1 7 4 6 7 4	AXBCYN	kamyeH	8	8.k.C 8.a.V 8.m.C 8.y.C 8.e.V 8.H.c	2.0 1.5 1.75 1.5 1.3 0.8	0	656	ˈk ã mʲ j ẽ ɲ
2485	155	stone	kameň	ˈkamɛɲ	Slovak	ˈk a m ɛ ɲ	1 7 4 7 4	AXBYN	kamEH	13	13.k.C 13.a.V 13.m.C 13.E.V 13.H.c	2.0 1.5 1.75 1.3 0.8	0	656	ˈk a m - ɛ ɲ
2488	155	stone	камък	ˈkamək	Bulgarian	ˈk a m ə k	1 7 4 7 1	AXBYN	kamIk	2	2.k.C 2.a.V 2.m.C 2.I.V 2.k.c	2.0 1.5 1.75 1.3 0.8	0	656	ˈk a m - ə k
2489	155	stone	камен	kâmeːn	Macedonian	k â m eː n	1 7 4 7 4	AXBYN	kamen	6	6.k.C 6.a.V 6.m.C 6.e.V 6.n.c	2.0 1.5 1.75 1.3 0.8	0	656	k â m - eː n
2490	155	stone	kamen	ˈkɒːmən	Serbo-Croatian Latin	ˈk ɒː m ə n	1 7 4 7 4	AXBYN	komIn	12	12.k.C 12.o.V 12.m.C 12.I.V 12.n.c	2.0 1.5 1.75 1.3 0.8	0	656	ˈk ɒː m - ə n
2491	155	stone	камен	kâmeːn	Serbo-Croatian Cyrillic	k â m eː n	1 7 4 7 4	AXBYN	kamen	11	11.k.C 11.a.V 11.m.C 11.e.V 11.n.c	2.0 1.5 1.75 1.3 0.8	0	656	k â m - eː n
2492	155	stone	kamen	ˈkɒːmən	Slovene	ˈk ɒː m ə n	1 7 4 7 4	AXBYN	komIn	14	14.k.C 14.o.V 14.m.C 14.I.V 14.n.c	2.0 1.5 1.75 1.3 0.8	0	656	ˈk ɒː m - ə n
2493	155	stone	камень	ˈkamʲɪnʲ	Belarusian	ˈk a mʲ ɪ nʲ	1 7 4 7 4	AXBYN	kamin	1	1.k.C 1.a.V 1.m.C 1.i.V 1.n.c	2.0 1.5 1.75 1.3 0.8	0	656	ˈk a mʲ - ɪ nʲ
2494	155	stone	камень	ˈkamʲɪnʲ	Russian	ˈk a mʲ ɪ nʲ	1 7 4 7 4	AXBYN	kamin	9	9.k.C 9.a.V 9.m.C 9.i.V 9.n.c	2.0 1.5 1.75 1.3 0.8	0	656	ˈk a mʲ - ɪ nʲ
#
3009	188	straight	straight	stɹeɪt	English	s t ɹ eɪ t	3 1 5 7 1	ACCYN	stret	4	4.s.C 4.t.C 4.r.C 4.e.V 4.t.c	2.0 1.5 1.5 1.3 0.8	0	660	s t ɹ eɪ t
3012	188	straight	prosty	ɒsti	Polish	ɒ s t i	7 3 1 7	XMBZ	osti	8	8.o.V 8.s.c 8.t.C 8.i.V	1.5 1.1 1.75 0.8	0	663	ɒ s t i
3014	188	straight	rowny	ˈrownɨ	Lower Sorbian	ˈr o w n ɨ	5 7 6 4 7	AXMBZ	rownI	5	5.r.C 5.o.V 5.w.c 5.n.C 5.I.V	2.0 1.5 1.1 1.75 0.8	0	661	ˈr o w - n ɨ
3016	188	straight	прав	praf	Bulgarian	p r a f	1 5 7 3	ACXN	praf	2	2.p.C 2.r.C 2.a.V 2.f.c	2.0 1.5 1.5 0.8	0	659	p r a f
3017	188	straight	прав	praf	Macedonian	p r a f	1 5 7 3	ACXN	praf	6	6.p.C 6.r.C 6.a.V 6.f.c	2.0 1.5 1.5 0.8	0	659	p r a f
3018	188	straight	prav	prâʋ	Serbo-Croatian Latin	p r â ʋ	1 5 7 6	ACXN	praw	12	12.p.C 12.r.C 12.a.V 12.w.c	2.0 1.5 1.5 0.8	0	659	p r â ʋ
3019	188	straight	прав	praf	Serbo-Croatian Cyrillic	p r a f	1 5 7 3	ACXN	praf	11	11.p.C 11.r.C 11.a.V 11.f.c	2.0 1.5 1.5 0.8	0	659	p r a f
3020	188	straight	raven	ˈɹeɪvən	Slovene	ˈɹ eɪ v ə n	5 7 3 7 4	AXBYN	revIn	14	14.r.C 14.e.V 14.v.C 14.I.V 14.n.c	2.0 1.5 1.75 1.3 0.8	0	661	ˈɹ eɪ v ə n -
3022	188	straight	прямой	prʲɪˈmoj	Russian	p rʲ ɪ ˈm o j	1 5 7 4 7 6	ACXBYN	primoy	9	9.p.C 9.r.C 9.i.V 9.m.C 9.o.V 9.y.c	2.0 1.5 1.5 1.75 1.3 0.8	0	664	p rʲ ɪ ˈm o j
#
2337	146	sun	sun	sʌn	English	s ʌ n	3 7 4	AXN	son	4	4.s.C 4.o.V 4.n.c	2.0 1.5 0.8	0	665	s - ʌ n - - -
2339	146	sun	slunce	ʹsluntsɛ	Czech	ʹs l u n t s ɛ	3 5 7 4 1 3 7	ACXMBCZ	sluntsE	3	3.s.C 3.l.C 3.u.V 3.n.c 3.t.C 3.s.C 3.E.V	2.0 1.5 1.5 1.1 1.75 1.5 0.8	0	665	ʹs l u n t s ɛ
2340	146	sun	słońce	ˈswɔɲtsɛ	Polish	ˈs w ɔ ɲ t s ɛ	3 6 7 4 1 3 7	ACXMBCZ	swoHtsE	8	8.s.C 8.w.C 8.o.V 8.H.c 8.t.C 8.s.C 8.E.V	2.0 1.5 1.5 1.1 1.75 1.5 0.8	0	665	ˈs w ɔ ɲ t s ɛ
2341	146	sun	slnko	ˈsɫŋkɔ	Slovak	ˈs ɫ ŋ k ɔ	3 5 4 1 7	AXMBZ	slNko	13	13.s.C 13.l.V 13.N.c 13.k.C 13.o.V	2.0 1.5 1.1 1.75 0.8	0	675	ˈs ɫ ŋ k ɔ
2342	146	sun	słyńco	ˈswɨnʲtsɔ	Lower Sorbian	ˈs w ɨ nʲ t s ɔ	3 6 7 4 1 3 7	ACXMBCZ	swIntso	5	5.s.C 5.w.C 5.I.V 5.n.c 5.t.C 5.s.C 5.o.V	2.0 1.5 1.5 1.1 1.75 1.5 0.8	0	665	ˈs w ɨ nʲ t s ɔ
2344	146	sun	слънце	ˈslɤntsɛ	Bulgarian	ˈs l ɤ n t s ɛ	3 5 7 4 1 3 7	ACXMBCZ	slontsE	2	2.s.C 2.l.C 2.o.V 2.n.c 2.t.C 2.s.C 2.E.V	2.0 1.5 1.5 1.1 1.75 1.5 0.8	0	665	ˈs l ɤ n t s ɛ
2345	146	sun	сонце	ˈsɔntsɛ	Macedonian	ˈs ɔ n t s ɛ	3 7 4 1 3 7	AXMBCZ	sontsE	6	6.s.C 6.o.V 6.n.c 6.t.C 6.s.C 6.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	665	ˈs - ɔ n t s ɛ
2346	146	sun	sunce	sûːntse	Serbo-Croatian Latin	s ûː n t s e	3 7 4 1 3 7	AXMBCZ	suntse	12	12.s.C 12.u.V 12.n.c 12.t.C 12.s.C 12.e.V	2.0 1.5 1.1 1.75 1.5 0.8	0	665	s - ûː n t s e
2347	146	sun	сунце	sûːntse	Serbo-Croatian Cyrillic	s ûː n t s e	3 7 4 1 3 7	AXMBCZ	suntse	11	11.s.C 11.u.V 11.n.c 11.t.C 11.s.C 11.e.V	2.0 1.5 1.1 1.75 1.5 0.8	0	665	s - ûː n t s e
2348	146	sun	sonce	ˈsóːntsɛ	Slovene	ˈs óː n t s ɛ	3 7 4 1 3 7	AXMBCZ	sontsE	14	14.s.C 14.o.V 14.n.c 14.t.C 14.s.C 14.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	665	ˈs - óː n t s ɛ
2350	146	sun	солнце	ˈsontsə	Russian	ˈs o n t s ə	3 7 4 1 3 7	AXMBCZ	sontsI	9	9.s.C 9.o.V 9.n.c 9.t.C 9.s.C 9.I.V	2.0 1.5 1.1 1.75 1.5 0.8	0	665	ˈs - o n t s ə
2351	146	sun	сонце	ˈsɔntsɛ	Rusyn	ˈs ɔ n t s ɛ	3 7 4 1 3 7	AXMBCZ	sontsE	10	10.s.C 10.o.V 10.n.c 10.t.C 10.s.C 10.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	665	ˈs - ɔ n t s ɛ
2352	146	sun	сонце	ˈsɔntsɛ	Ukrainian	ˈs ɔ n t s ɛ	3 7 4 1 3 7	AXMBCZ	sontsE	15	15.s.C 15.o.V 15.n.c 15.t.C 15.s.C 15.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	665	ˈs - ɔ n t s ɛ
#
1089	68	tail	tail	teɪl	English	t eɪ l	1 7 5	AXN	tel	4	4.t.C 4.e.V 4.l.c	2.0 1.5 0.8	0	679	t eɪ l
1091	68	tail	ocas	ɔtsas	Czech	ɔ t s a s	7 1 3 7 3	XBCYN	otsas	3	3.o.V 3.t.C 3.s.C 3.a.V 3.s.c	1.5 1.75 1.5 1.3 0.8	0	678	ɔ t s a s
1092	68	tail	ogon	ˈɔɡɔn	Polish	ˈɔ ɡ ɔ n	7 1 7 4	XBYN	ogon	8	8.o.V 8.g.C 8.o.V 8.n.c	1.5 1.75 1.3 0.8	0	680	ˈɔ ɡ ɔ n
1093	68	tail	chvost	ˈxvɔst	Slovak	ˈx v ɔ s t	3 3 7 3 1	ACYLN	xvost	13	13.x.C 13.v.C 13.o.V 13.s.c 13.t.c	2.0 1.5 1.3 1.1 0.8	0	676	ˈx v ɔ s t
1094	68	tail	wogon	ˈɔɡɛn	Lower Sorbian	ˈɔ ɡ ɛ n	7 1 7 4	XBYN	ogEn	5	5.o.V 5.g.C 5.E.V 5.n.c	1.5 1.75 1.3 0.8	0	680	ˈɔ ɡ ɛ n
1096	68	tail	опашка	ˈɔpaʃka	Bulgarian	ˈɔ p a ʃ k a	7 1 7 3 1 7	XBYMBZ	opaSka	2	2.o.V 2.p.C 2.a.V 2.S.c 2.k.C 2.a.V	1.5 1.75 1.3 1.1 1.75 0.8	0	677	ˈɔ p a ʃ k a
1097	68	tail	опашка	ˈɔpaʃka	Macedonian	ˈɔ p a ʃ k a	7 1 7 3 1 7	XBYMBZ	opaSka	6	6.o.V 6.p.C 6.a.V 6.S.c 6.k.C 6.a.V	1.5 1.75 1.3 1.1 1.75 0.8	0	677	ˈɔ p a ʃ k a
1098	68	tail	rep	ɹɛp	Serbo-Croatian Latin	ɹ ɛ p	5 7 1	AXN	rEp	12	12.r.C 12.E.V 12.p.c	2.0 1.5 0.8	0	684	ɹ ɛ p
1099	68	tail	реп	rʲep	Serbo-Croatian Cyrillic	rʲ e p	5 7 1	AXN	rep	11	11.r.C 11.e.V 11.p.c	2.0 1.5 0.8	0	684	rʲ e p
1100	68	tail	rep	ɹɛp	Slovene	ɹ ɛ p	5 7 1	AXN	rEp	14	14.r.C 14.E.V 14.p.c	2.0 1.5 0.8	0	684	ɹ ɛ p
1101	68	tail	хвост	xvost	Belarusian	x v o s t	3 3 7 3 1	ACYLN	xvost	1	1.x.C 1.v.C 1.o.V 1.s.c 1.t.c	2.0 1.5 1.3 1.1 0.8	0	676	x v o s t
1102	68	tail	хвост	xvost	Russian	x v o s t	3 3 7 3 1	ACYLN	xvost	9	9.x.C 9.v.C 9.o.V 9.s.c 9.t.c	2.0 1.5 1.3 1.1 0.8	0	676	x v o s t
#
113	7	that	that	ˈðæt	English	ˈð æ t	3 7 1	AXN	8Et	4	4.8.C 4.E.V 4.t.c	2.0 1.5 0.8	0	688	ˈð æ t
114	7	that	тъ	tʼ	Old Church Slavonic	tʼ	1	A	t	7	7.t.C	2.0	0	691	tʼ
115	7	that	tamten	ˈtamtɛn	Czech	ˈt a m t ɛ n	1 7 4 1 7 4	AXMBYN	tamtEn	3	3.t.C 3.a.V 3.m.c 3.t.C 3.E.V 3.n.c	2.0 1.5 1.1 1.75 1.3 0.8	0	687	ˈt a m t ɛ n
116	7	that	tamten	ˈtamtɛn	Polish	ˈt a m t ɛ n	1 7 4 1 7 4	AXMBYN	tamtEn	8	8.t.C 8.a.V 8.m.c 8.t.C 8.E.V 8.n.c	2.0 1.5 1.1 1.75 1.3 0.8	0	687	ˈt a m t ɛ n
117	7	that	ten	tɛn	Slovak	t ɛ n	1 7 4	AXN	tEn	13	13.t.C 13.E.V 13.n.c	2.0 1.5 0.8	0	687	t ɛ - - - n
118	7	that	to	tuː	Lower Sorbian	t uː	1 7	AX	tu	5	5.t.C 5.u.V	2.0 1.5	0	685	t uː - -
120	7	that	онзи	ˈɔnzi	Bulgarian	ˈɔ n z i	7 4 3 7	XMBZ	onzi	2	2.o.V 2.n.c 2.z.C 2.i.V	1.5 1.1 1.75 0.8	0	686	ˈɔ n z i
121	7	that	она	ɐˈna	Macedonian	ɐ ˈn a	7 4 7	XBZ	ana	6	6.a.V 6.n.C 6.a.V	1.5 1.75 0.8	0	686	ɐ ˈn - a
122	7	that	taj	tɑːdʒ	Serbo-Croatian Latin	t ɑː d ʒ	1 7 1 3	AXBC	todZ	12	12.t.C 12.o.V 12.d.C 12.Z.C	2.0 1.5 1.75 1.5	0	685	t ɑː d ʒ
123	7	that	тај	tâːj	Serbo-Croatian Cyrillic	t âː j	1 7 6	AXN	tay	11	11.t.C 11.a.V 11.y.c	2.0 1.5 0.8	0	685	t âː - j
124	7	that	tisti	ˈtíːsti	Slovene	ˈt íː s t i	1 7 3 1 7	AXMBZ	tisti	14	14.t.C 14.i.V 14.s.c 14.t.C 14.i.V	2.0 1.5 1.1 1.75 0.8	0	687	ˈt íː s t i -
125	7	that	той	tɔj	Belarusian	t ɔ j	1 7 6	AXN	toy	1	1.t.C 1.o.V 1.y.c	2.0 1.5 0.8	0	685	t ɔ - j
126	7	that	тот	tot	Russian	t o t	1 7 1	AXN	tot	9	9.t.C 9.o.V 9.t.c	2.0 1.5 0.8	0	685	t o t -
128	7	that	той	tɔj	Ukrainian	t ɔ j	1 7 6	AXN	toy	15	15.t.C 15.o.V 15.y.c	2.0 1.5 0.8	0	685	t ɔ - j
#
145	9	there	there	ðɛəɹ	English	ð ɛə ɹ	3 7 5	AXN	8Er	4	4.8.C 4.E.V 4.r.c	2.0 1.5 0.8	0	695	ð ɛə ɹ
